,Comment,URL
588,I don't think it will matter at all.  Either one of them will probably lose. Cruz worse than Bush.,http://www.nytimes.com/2015/04/08/upshot/the-party-is-king-in-presidential-voting-but-a-person-can-make-the-difference.html
589,"I am surprised that the Professor does not discuss the fact that people may make different choices in a hypothetical poll compared to an actual election.  In particular, party-line voting may be much more common than party-line poll-responding.",http://www.nytimes.com/2015/04/08/upshot/the-party-is-king-in-presidential-voting-but-a-person-can-make-the-difference.html
590,"But the Republicans in 2016 will be embedded in their Party Line, their Party Platform, which, following the Republican budget proposals now on the table, would dismantle the U.S. social safety net, cut taxes on the rich to about zero (""for growth"") and promise war all over the world.  That is, their positions will look pretty extreme.",http://www.nytimes.com/2015/04/08/upshot/the-party-is-king-in-presidential-voting-but-a-person-can-make-the-difference.html
591,"A person can make the difference between a close win and a larger win, or a close loss and a larger loss, but is there anything in the literature to suggest a past example where a close loss could have been a close win (or vice versa) with Candidate B instead of Candidate A? We could look at relatively recent close presidential elections, I suppose, and ask the following questions:<br/><br/>2004: Does a different Democrat than Kerry defeat Bush?<br/>2000: Does a different Republican than Bush defeat Gore?*<br/>1976: Does a different Republican than Ford defeat Carter?<br/>1968: Does a different Democrat than Humphrey defeat Nixon?<br/>1960: Does a different Republican than Nixon defeat Kennedy?<br/><br/>*Or would someone like McCain have won the popular vote (plus the EC) against Gore in 2000?<br/><br/>The 2012 CCAP study was very impressive and hopefully it or an improved successor will be used for 2016 and beyond. We now know, for all of his awkward campaigning and supposed game-changing gaffes, that no other declared GOP candidate could've done better than Romney's performance in 2012, at least for the popular vote margin. I do think there is a lot to suggest that winning your party's contested presidential primary is a real indicator of your strength as a candidate. No other GOPer running for president in 2012 *should* have had a better number than Romney's.<br/><br/>The Rockefeller '60 and Reagan '76 campaigns would have scrambled races, much more so the latter, I would think. Too bad we don't have a CCAP for those.",http://www.nytimes.com/2015/04/08/upshot/the-party-is-king-in-presidential-voting-but-a-person-can-make-the-difference.html
592,"I don't think Mr. Leonhardt has a clue as to what his job is.  The job of the news media is to report the facts.  This early in the game, it is not a fact that any particular candidate or party has a lock on what will happen, unless the election is fixed.  It is not the job of the ""news"" media to tell us who we must or must not vote for based on ""electability"" statistics.  It is not the job of the news media to shape public opinion, based on their own personal opinion.<br/>Disclosure: I'm not a Cruz supporter, or an establishment cheerleader.  I'm an independent voter who misses the days when news was news, and opinion was opinion.  This is an opinion piece, and should be viewed as such.",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
593,"Leonhardt's word choice is amusing, i.e., ""duty"".  Didn't realize the Times had a ""duty"" to tell us who's going to win and lose, so we might not have to vote at all and let The Times pick the next president--its ""duty"".  How easy that would be, right?  No need to even register.  <br/><br/>But Leonhardt is right about one thing:  It's hard to see either of side--left or right--of our one-party, the Spendthrifts, government ever wanting to return to the days of fiscal restraint--Pentagon vendors under control, farm subsidies, NSA, and so forth--and individual freedoms outlined in the Bill of Rights.<br/><br/>Seems more debt, ACA, secret government, and massive spending both sides is our future.  That being said, it is my ""duty"" to tell Leonhardt that it doesn't matter what he says, we're doomed, sooner than later.  So enjoy your Times bourgeois lifestyle as long as you can because it's almost over.",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
594,"Is Cruz the Nixon of the 21st century.....?  I don't know enough<br/>about him to say Yes Absolutely, but he reminds me a great<br/>deal of the late President.  <br/><br/>Nixon rose to prominence by riding (and encouraging) a nationwide fear of Communism following WWII.  Cruz rises to prominence by arguing that the country  has drifted away from the principles of the Constitution. ....despite the evidence that the elasticity of the<br/>constitution has helped the country evolve with the times.<br/><br/>It seems to me that Cruz is running for Vice-President, so in his campaign, he will pick on marginal candidates and avoid trashing<br/>Bush.  The Nixon of 1952 appeared very different than the Nixon<br/>of 1968, and with his debating gifts, Cruz should have little trouble<br/>""maturing"" into a national presence, as Nixon became.  For better<br/>or worse, Cruz will be with us a long time..",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
595,Ted Cruz is the candidate for people who confuse loud obnoxious behavior with real leadership abilities.,http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
596,Cruz-o'-fiction for President.  War with Iran the day after inauguration.,http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
597,"Dershowitz once stated that Mr. Cruz was his best student at Harvard Law, ever. Ivy League, rookie Senator, extreme politics, no thanks, already have one of those and it just didn't work out. Both are likeable people. The difference is, this one isn't an arrogant professor type that talks down to the people. The left wing media hate for Cruz is much stronger than the right wing disregard was for candidate Obama. The ones they fear the most, are the ones they focus on. ",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
598,"of course the media has to cover his candidacy as for palin and huckabee and other true believers that their brand of righteousness is best for all.<br/><br/>of course. eventually, people who can remember joe mccarthy will fade away. ",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
599,"Cruz is a bit of an oddity. He represents some very strong but strict conservative views and is unwilling to waiver from them. He also represents a code of ethics that few in government have these days and is not willing to bend to criticism or pressure. While I like some of the things he represents, I dispose others and its hard for me to stand behind someone so unwavering in matters that shouldn't be topics of conversation in politics. <br/><br/>Gay marriage, civil unions, etc are an equality issue not an political one. I realize it sounds naive to say but its true. Women voting, black rights, you name the former issue we've had to overcome and you'll recognize there were nay sayers in every step of the way speaking almost identical to those against gay marriage. Please, just stop...the men that said women shouldn't vote were clearly wrong and few would argue that. As would they not argue black or any race's equality. Cruz is truly admirable in his beliefs with regards to his unyielding disposition when it comes to being bought off or pressured to shut up, but when it comes to equality matters, he needs to leave it to laws to dictate what is and isn't equal. I otherwise enjoy many of his messages and feel he could represent something we haven't really seen in a long time...a reasonably honest politician. Its hard to find but I do enjoy what he represents. ",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
600,"Ted Cruz has inherited the mantle of Mitt Romney's dog. A useful figure to cast Republicans in a negative light, while ignoring analogous longshot Democrats like Martin O'Malley. No need to worry, Ted Cruz will have plenty of coverage. ",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
601,"Sen. Cruz has, ""virtually no chance of winning"" declares David Leonhardt which makes all those who believe he has a chance, (however slim), virtually stupid. Rep. Peter King tends to foam at the mouth when discussing Mr. Cruz on TV and Mr. Leonhardt may be listening too much to his ilk. At least understand that Mr. Cruz is our Jimmy Stewart in Washington even if he is Leonhardt's Don Quitoe. Let's see how far principled conservatism can take him before the final nail is placed in the coffin. ",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
602,"I was in most agreement with your column until:<br/>""...Of course, the United States is a democracy, and no election is decided until the voters have had their say..."" Hmmm. I feel as one does when surprise-slapped in the face. Until every state has proportionate allocation of votes amongst their state's electors, as part of the electoral college, one-man, one-vote will continue to be another cruel fiction perpetuated upon all of us. Voter-restrictions &amp; similar stunts; Gerrymandering, election 2000 decided by the Supreme Court, like it was done post-Civil-War with Johnson, etc.  Republicans know their brand's been badly tarnished from their assumed (strutting hubris, yet again) perch of entitled to be the only holders of elected office. Sadly, ""Democrats line up for benefits, while Republicans fall in line for duty"" is still true, with  Democrats thinking that if they vote every 4 years, then that's sufficient payment.  Sigh...",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
603,"Cruz can be running for a number of possible reasons:<br/><br/>He may think he can win.<br/><br/>He may be building national visibility for the future.<br/><br/>As mentioned, he may be using the candidacy to push the eventual nominee rightward.<br/><br/>He may, as Newt Gingrich acknowledged in a past run, be taking advantage of the fact that the media are somewhat bound to give more attention to the views of presidential candidates than to junior senators.<br/><br/>Opinion writers and pollsters may have a duty to tell us he isn't going to win, but reporters have a duty to be more circumspect. It's a fine line, especially early in the pre-primary season for reporters to be handicapping candidate odds.",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
604,"*If* Cruz can quickly succeed in creating a small donor base that he can tap into again and again, he can remain viable much longer than most people think. ""The Party Decides"" is a great way to think about modern presidential nominations, except what if the ""party"" is as staggeringly weak as the 2015 GOP? Despite a substantial effort to stuff Romney's 2012 candidacy down the throats of its base voters, the national GOP failed miserably, escaping only because Rick Santorum was such a flawed candidate who narrowly missed upsetting the frontrunner in some key primaries.<br/><br/>One key is Walker. Does he remain near the top in polls as summer turns to autumn? Do the party powerbrokers really want to give him their money to keep Cruz at bay? Cruz, not the for the first time, is being underestimated. He doesn't need that much establishment money to stage quite the Iowa ambush. And, terrifyingly, if he wins the Iowa caucuses he might prove a lot more difficult to slow down than the foolishly cocky Republican cognoscenti believes at present.<br/><br/>But Cruz has to become the one Republican who can raise a lot of money from small donors. He's never going to get people to pay $100,000 or even $20,000 for meet-and-greets. But his national party remains exceptionally weak, a far cry from its early 2000s peak. Romney couldn't run again because Jeb took his donor base away; Cruz operates in a different place. All he needs is for Walker to be taken down a few pegs. And that's quite possible.",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
605,"Coverage of the Cruz campaign has so far been stunning, but revealing. Journalists are utterly and irrevocably disconnected from the most basic understanding of Republican institutions. It helps explain why they take certain people seriously and completely miss the lede in so many Republican stories.<br/><br/>Could you actually map out how a Republican candidate is going to beat Ted Cruz? Seriously, sit down with a pad of paper and try to draw out the plan for Jeb Bush or Scott Walker (who is no smarter than Rick Perry) to convince Republican primary voters that Cruz is ""too extreme.""<br/><br/>The guy raised a million dollars in a single day. Half of it in small donations. He's going to cause some serious heartburn for Republicans and for our entire political system.<br/><br/>""Cruz is a deadly serious candidate for two reasons. First, he is far more intelligent and capable than any of the party’s previous extremist candidates. Second, and more importantly, for the first time in more than fifty years we’re in a campaign cycle that favors grassroots appeal over insider organization.""<br/><br/><a href=""http://blog.chron.com/goplifer/2015/03/ted-cruz-will-end-the-liars-game/"" title=""http://blog.chron.com/goplifer/2015/03/ted-cruz-will-end-the-liars-game/"" target=""_blank"">http://blog.chron.com/goplifer/2015/03/ted-cruz-will-end-the-liars-game/</a>",http://www.nytimes.com/2015/03/28/upshot/upshot-newsletter-ted-cruz-and-the-media.html
606,"Well, if you can't find anything concrete then attack with the subjective and, reading the comments, many have bought into the character assassination. Whatever media or source of information there is this  consensus of opinion about the Clintons that would be better served if applied to those who are more deserving, But no, you go for those who are less likely to counterattack and go for your jugular, those  with morals and character. We are the dark side and will attack and try to destroy the best in us. ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
607,"Anyone with an ounce of common sense can relate to Ms. Clinton and the former President. The folks who cannot relate to the Clintons are the same folks who debase and shame the poor for merely wanting to be paid a livable wage. Those who hate are filled with fear and they fear Ms. Clinton. Why? She's smart, capable and knows how the game works. She will call the Republicans out in a New York minute. Can't wait for her to be President and get of the obstructionist.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
608,"Mitt Romney also had a ""relatable"" problem. Fortunately, his attempts at smoke and mirrors to disguise it didn't work. HRC doesn't try as hard as Mr. Romney... she just says she is relatable and it falls flat with all but the most virulent Hillary supporters. Really, the Democrats need to find a more genuine person, preferably several, to run against her. That I could really relate to.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
609,Fortunately Hillary is at a point in her career where she doesn't have to sell her relatabiliy. Voters know who she is both good and bad. She can focus on her message.,http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
610,"The Clinton's do relate well to one constituency.... ""Wall Street"" CEOs and Hedge Funds bosses.   With respect to average folks, I recommend the book about the Secret Service and the first families by former Washington Post investigative reporter Ronald Kessler.  The comments about Hillary by agents who were quoted by name are as illuminating as they are depressing.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
611,"The only people who cannot seem to relate to HRC are the snarky overtly hostile press and talking heads. Never before have I seen such disdain for a politician over so called scandals that when further examined are mostly manufactured and exagerated by the media itself. I'm an HRC supporter all the way. However, I sincerely hope that she holds one last press confrence to declare that she is not a candidate for the presidency and then promptly gives the press corps a one finger salute as she exits the political stage.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
612,"More garbage. When I meet Hillary, and was visibly starstruck, she took a moment to smile and make me feel at ease. Her energy was genuine, and kind. I'm so tired of the NY Times writing these hatchet pieces. The woman has done an incredible amount of good for people here in the US and around the world;  she is accomplished, strong, and an admirable role model who will hopefully be our next President. It would be nice to see some at least neutral coverage of her. This endless negativity is annoying. ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
613,"There is no doubt that HC is intelligent and hardworking as well as ambitious. The problem is that everything she says and does or does not do gives the impression of having been calculated. Voters, perhaps naively, want to connect with a candidate who is authentic, not calculating. HC gives the impression that every word and deed is parsed in a lawyerly fashion, which, along with the perceived attitude of entitlement, works against her.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
614,"Didn't they call Sarah Palin ""relatable"", too? And look where she ended up. Mrs. Clinton is not particularly anything else. Not all that smart, not all that likable, not all that charming, not all that good about extracting her foot out of her mouth......and  still married to that other ""relatable"" person.<br/>The only way I can ""relate"" to Mrs. Clinton is we are both women of a certain age and have a heck of a time getting our hair to look half way decent most of the time.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
615,"Bill may be an amusing scoundrel, which normal people can relate to. Hillary, on the other hand lacks the element of normalcy. There is a certain alien oddness about her that puts normal people off. She is one of those singularly strange, peculiar people. Would that she would quietly exit the political stage, provide an opportunity for another normal corrupt politician to replace her.. ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
616,"Maybe Mark Leibovich wouldn't like to ""have a beer"" with Hillary, but many other people would!<br/><br/>She has been voted the ""most admired"" woman in America over and over again.<br/><br/>What more proof does this writer need that she relates very well to most people than the fact that her poll numbers remain  dramatically higher than those of any other probable candidate for president?",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
617,"Hillary relates just fine to everyone including -- and especially -- women, children, the poor and the middle class. As for the wealthy, they did just fine during the Clinton administration, too.<br/><br/>Mrs. Clinton has fought for the rights of  women and children her entire adult life.<br/><br/>She is exactly the kind of president we should have.<br/><br/>Hillary Clinton is smart, hard-working, and has vast experience in government at the state and  federal legislative and executive levels.<br/><br/>She understands the political scene in the world and the forces at work in other countries; she  is admired and trusted around the world and, most important of all, she has the common good and well-being of ALL Americans as her focus and goal.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
618,"She's relatable to women, and apparently wealth donors.  But to those of us who expect clarity and responsibility from Democratic candidates, and support for historic achievements of the Democratic Party, are left looking for the next Teddy Roosevelt....not, ""I've already got the nomination locked-up"".",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
619,"Not only has Hillary Clinton's Ms Everywoman become a punch line, Hillary has become one. She was a good wife defending her hubby from the damage she did to him, but she would do well to go back to Little Rock with Huma and revel in her riches and the family ""foundation"".",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
620,"The answer to your question is ""Yes!"".  Clinton is ""obligated to just go away.""",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
621,"How ironic is it that Hillary's desire for secrecy and her paranoia may keep her from ever being the first woman President?  Her biggest problem is not whether or not she is ""relatable"" enough for the voters.<br/><br/>No, her biggest problem is this:  nobody can answer this simple question - what has Hillary Clinton ever accomplished during her tenure as a U.S. Senator or Secretary of State?<br/><br/>Spoiler alert:  the only answer is that she remained married to Bill Clinton out of a lust for money and power.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
622,"No American human being who has the gall and hubris to seek the office of President of the United States of America can relate in any meaningful realistic way to most Americans.  They are not our friends nor buddies nor family. They do not know nor care about us except in regard to our vote, money, verbal , written and physical assistance. This is politics.  It is not life. ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
623,Elizabeth Warrens needs to enter the race for the While House. Big name Democrats should mot scare her away from running.,http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
624,"It is past time for the Hillary camp to revert to story lines that are less disprovable.  Accomplished and relatable seem to have gone by the wayside.  She is after all so much smarter than the rest of us, so that should be her mains selling point.  ""Vote Hillary, Most Deserving, Brightest Technocratically Political Female Mind on the Planet!""  ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
625,"Does anyone seriously think this unattractive uncharismatic septuagenarian would even be in the running for 2016 if it were not for the fact that she's Bill Clinton's wife. Let's face it, If she had never hooked up with Bill, by now she'd probably be a retired former corporate attorney living in obscurity in a Florida condo.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
626,"I recall when George W. Bush was sold to voters as ""a guy you'd like to ha e a beer with.""<br/><br/>We were told Al Gore was ""stiff.""<br/><br/>How did THAT work out for us and the world?<br/><br/>Well, maybe if we thought more deeply about what we want in a president we'd all be better off.<br/><br/>If we had stuck to Al Gore -- you know, the ""stiff"" guy -- there might never have been a 9/11, since the Clinton administration of which Al Gore was vice president, was extremely focused on terrorism and would not have ignored all the warnings during the summer prior to 9/11 that something big was coming our way.<br/><br/>Not only would the thousands who died on 9/11 still be alive but so would the hundreds of thousands who died in the two wars George W. Bush started.<br/><br/>See, what happens when we want to be pals with our president?<br/><br/>No, thanks. Hillary Clinton is exactly the kind of president we should have. She is smart, hard-working, has vast experience in government, is admired and trusted around the world, and most of all, she has the common good and well-being of ALL Americans as her focus and goal.<br/><br/>Hillary relates just fine to everyone including and especially women, children, the poor and the middle class; and the wealthy did just fine during the Clinton administration, too",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
627,"Caution:  Serial reconstructive surgery of the persona requires continual alertness to maintain the appearance of authenticity and integrity.  Side effects can include fatigue, self-deception, and scornful reproach from others.  Not recommended for those with more than 10 years in public life.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
628,"If i were a journalist with access to Hillary Clinton, I'd ask what she thinks about Syria and ISIS, about Kurdistan, about Israel, Iran, the Trans-Pacific trade agreement, the Keystone Pipeline and exploding oil tankers, rising sea level, Pope Francis, race relations in college and police fraternities, income inequality, improving American health care....  <br/><br/>Mrs. Clinton is a smart, accomplished woman with decades of insight and experience at the top levels of government.  and all the media wants is to embarrass her.  pitiful.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
629,"More is written of, discussed, parsed, and analyzed about Hillary Clinton than all other potential 2016 candidates, Republican and Democratic, combined.<br/><br/>Hill and Bill Clinton have attained political royalty status. Their every nuanced move becomes media fodder. As a political addict, and marketing manager, there is no greater an asset a candidate covets than name recognition. A name brand is invaluable. It is something a candidate yearns for. This applies in spades when one enters the voting booth.<br/><br/>Why does it matter? An example: Let me hazard a calculated guesstimate that most of those reading this piece use Tide detergent. It's not really that much of a guess. With their domination of the market, Tide is bought by half of the market.<br/><br/>Since the New Nixon brand was effectively marketed in 1968 as a product to the public voting consumer, politicians have been sold like soap (thus preaching on a soap box). It is why money and marketing now sadly matters more than ever. Is it right? Of course not, but it is, courtesy of Citizens United, the way of the world in American politics.<br/><br/>With the Hillary brand at 100%, I'll bet she already has half the vote. It will be hers to plunder and wash away.<br/><br/>D.D.<br/>Manhattan  ",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
630,"As usual, this has nothing to do with ""average.""  I am average, but I am certainly not part of the lowest common denominator, which is one of the greatest threats to this country, today.  Moving the bar ever downward.  Bad for all.",http://www.nytimes.com/2015/03/20/magazine/hillarys-eternal-quest-for-relatability.html
631,"Here in Chicago in the upcoming runoff mayoral election between Rahm ""the Rahmfather"" Emannuel and Jesus Garcia, the candidates aren't even bothering to pander to the voters with vote-getting views that will ""evolve"" (be discarded) after the election; I suppose that would require too much mental effort. They are simply refusing to disclose all the details of their budget plans until after the election.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
632,"I don't know about the rest of you, but on all controversial issues, I strive to achieve a highly nuanced yet dynamic equilibrium between polar opposites.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
633,"We all change our views on certain issues and won't change on certain other issues. If politicians evolve for the benefit of a nation, nothing is better but unfortunately it simply doesn't happen.<br/><br/>I only wish that the present opposition party certainly changes its thoughts and help boosting the national economy by encouraging the ruling party to go in for the much needed infrastructure revamp in a big way.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
634,"I believe ""devolve"" would be a better choice of a word, don't you?",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
635,"Whom do you mean by ""you""? Maybe the author sees the world in black and white. He either changes his mind or, more likely, never rethinks, let alone change, his views. Those of us who see the world in shades of color will evolve.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
636,"Soon to be President Obama declared flatly in 2008 that marriage was between a man and a woman. This position, in others, was decried as the height of bigotry. Later, he reversed course. Does anyone believe this was anything but political posturing?",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
637,"As any moderately educated person knows evolution, like gravity, is just a scientific theory.  And since all of the current cohort of politicians are illiterate when it comes to science (and most other fields of human endeavor for that matter) then this purported descent with modification or the preservation of favored races in the struggle for existence must surely be just a figment of our collective imagination.  It is intuitively obvious that scientific theories have no substance nor do they provide any insight into reality.  After all, my cell phone works because there are invisible angels flying from my phone to yours with all our messages - any theory that explains the basic characteristics of the electromagnetic spectrum has no place in modern, enlightened and evolved thought.  What a marvelous time we live in.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
638,"Can one believe in the brain's evolving different thought and opinion, and not believe in evolution in biological systems?",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
639,"Two of the most pretentious words in the English language today are ""evolve"" and ""curate"".  They are used to give one the appearance of being superior - of thinking and acting on a higher plane than ""the rest of us"".  We don't buy furniture for our house and collect various things over the years, we ""curate"" them, usually ""carefully curate"" them.  Oh please...<br/><br/>""Evolved"" thinking is in fact, an insistence on situational ethics, rather than ethics and convictions firmly held and believed to be right or wrong, regardless of the trendiness of the times.  So sorry that you NYTimes readers find that those who actually believe in the Constitution and what it says, are just not ""evolved"" enough.<br/><br/>Now, I need to go ""curate"" some ingredients to make my lunch.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
640,"When Lyndon Johnson signed the Civil Rights Act in 1964, he knew that it would make a lot of people, including many in his own party, furious.  He acknowledged that fact, but explained that it was simply the right thing to do.<br/><br/>That was a long time ago...",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
641,"Even a 12 year old knows that a politician will ""change his mind"" or ""flip flop"" or ""evolve"" any time he thinks it will get him either money or votes.  And because that 12 year old is not naive or stupid, he or she also knows that it boils down to one simple thing.  The politician is a liar.<br/><br/>No big deal.  They always have been and they always will be.  Liars.  Some are good liars and some are bad liars.  But they're all liars.<br/><br/>Believe them at your own peril.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
642,"Everyday usage of a word seldom sticks to its Latin roots.  Why then do we need a lesson in Latin?  Changing your mind for no reason other than to get votes is easy to differentiate from changing it because you've grown and learned.  As for the rest of this article, we all know the semantic spin doctoring of politics.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
643,"Politicians are, at least, opportunists and, at worse, sociopaths; using the term 'evolve to cover their tracks merely adds to the spoor that identifies them as such.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
644,"I wish those global climate deniers who claim ""they are not scientist"" as a reason to not say whether climate change is real would use that same reasoning to get out of women's vagina's and healthcare options.  After all they are not gynecologists either!",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
645,"Go to You Tube. Type in: ""George Carlin National Press Club""<br/><br/>Hit enter. Watch. Listen. <br/><br/>As Jerry Seinfeld once said of Carlin, ""He already did it."" As in, Carlin already addressed this, and every other verbal Judo move by politicians, as only he could. <br/><br/>""They don't read, they review, they don't have opinions they take positions and they don't give advice, they make recommendations."" <br/><br/>""So, at last, after each has responded to the other's initiatives, and each has reviewed the other's responses, and everyone has taken a position, made a judgement and offered a recommendation...now they have to do something! But that would be much too direct. So instead they address the problem.""<br/><br/>'We're addressing the problem and we'll soon be proceeding."" <br/><br/>And on and on and on he goes. A national treasure, George. <br/><br/>Rest in Peace. ",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
646,"Politicians are reluctant to change their minds in public because voters see them, often rightly, as trained liars. Voters can't distinguish between a principled change of heart and one that has been bought and paid for by lobbyists, so we assume the worst. What else could we think when getting reelected is obviously the number 1 preoccupation of nearly any politician we can name, trumping personal conscience and the greater good? ",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
647,"Is newer better? Not necessarily. The person who ""evolves"" should explain why. Where is the error in the previous position? Why is the ""evolved"" position better? Without the explanation, the new position smacks of opportunism, not enlightenment.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
648,Safire voted for Clinton (in 1992)??? Really?<br/>Against George Bush?<br/>I find that almost impossible to believe.,http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
649,"Obama evolved?<br/><br/>Biden's ""mistakes"" and ""gaffes?""<br/><br/>Trial balloons are old hat politics that Obama uses with his VP who is made to look like a simpleton so he ""gets away with it.""<br/><br/>In the White House ""evolving"" to acceptance of gay marriage the NY Times stated:<br/><br/>“In the midst of President Obama’s re-election campaign two years ago, Mr. Biden unexpectedly — and without prior approval from the White House — said in an interview on NBC’s “Meet the Press” that he was “absolutely comfortable” with same-sex marriage.""<br/><br/>His comments pushed Mr. Obama, who had previously said that his own views on the subject were “evolving,” to openly express his own support just days later. <br/><br/>Noting his own reputation for candor that can sometimes cause political problems, he said,<br/>“I assure you, it was no surprise in the White House when I spoke out on ‘Meet the Press.’ ” ",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
650,"The article doesn't explain why politicians ""changing their minds"" is a serious matter.   When voters elect a politician, they have no control over what he or she does in office and must rely on the politican to keep promises.  What the article calls  ""flip-flopping"" or  ""evolving"" might more frankly be called ""betrayal"".<br/><br/>I remember several years ago a politician refused to carry out a promise with the excuse that ""my thoughts have crystalized on the matter"", not only betraying his voters but insinuating that they were fuzzy-minded.   More likely, what crystalized was a bribe to change his vote.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
651,"I seldom change my mind, being 67, but I am capable of it and it has happened, in light of new evidence.<br/><br/>I never evolve, though.<br/><br/>As for Barack Obama and same-sex marriage, which this piece talks about so much: he lied about his religious beliefs. It doesn't concern me with regard to the question of his being President; though I didn't vote for him either time, I think he's a better President than McCain would have been as it turned out.<br/><br/>But he lied about his religious beliefs, and I think it is bad to lie about those.",http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
652,Politics is a charade. Candidates lie to the voters with their full knowledge and they are rewarded with their vote. This is our system. This is why so many people don't vote. I would wait on line to cast an abstention vote if there was one. They have it in Congress.,http://www.nytimes.com/2015/03/15/magazine/you-and-i-change-our-minds-politicians-evolve.html
